ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion
5910,43,2020-09-03 05:00:00,Correctivo,790.19,19,Planta Oeste
6056,43,2020-09-09 07:00:00,Preventivo,2965.58,40,Planta Oeste
6643,43,2020-10-03 18:00:00,Correctivo,5901.22,25,Planta Oeste
6725,43,2020-10-07 04:00:00,Preventivo,2276.03,46,Planta Oeste
7690,43,2020-11-16 09:00:00,Preventivo,7564.8,23,Planta Oeste
7857,43,2020-11-23 08:00:00,Correctivo,3907.35,41,Planta Oeste
828,44,2020-02-04 11:00:00,Correctivo,4337.47,27,Planta Norte
1332,44,2020-02-25 11:00:00,Correctivo,3589.4,25,Planta Norte
1353,44,2020-02-26 08:00:00,Preventivo,1974.64,47,Planta Norte
1891,44,2020-03-19 18:00:00,Preventivo,4940.68,21,Planta Norte
1912,44,2020-03-20 15:00:00,Preventivo,8486.21,46,Planta Norte
2660,44,2020-04-20 19:00:00,Correctivo,2930.59,41,Planta Norte
3282,44,2020-05-16 17:00:00,Correctivo,5849.24,20,Planta Norte
3825,44,2020-06-08 08:00:00,Correctivo,3994.81,38,Planta Norte
4560,44,2020-07-08 23:00:00,Correctivo,5347.72,6,Planta Norte
5045,44,2020-07-29 04:00:00,Correctivo,5813.19,23,Planta Norte
5335,44,2020-08-10 06:00:00,Correctivo,1663.24,47,Planta Norte
6119,44,2020-09-11 22:00:00,Correctivo,3532.15,30,Planta Norte
7245,44,2020-10-28 20:00:00,Preventivo,5286.55,28,Planta Norte
8546,44,2020-12-22 01:00:00,Preventivo,9431.21,43,Planta Norte
578,45,2020-01-25 01:00:00,Correctivo,1411.32,23,Planta Sur
579,45,2020-01-25 02:00:00,Preventivo,6369.15,40,Planta Sur
874,45,2020-02-06 09:00:00,Correctivo,683.28,4,Planta Sur
887,45,2020-02-06 22:00:00,Correctivo,1261.63,34,Planta Sur
1142,45,2020-02-17 13:00:00,Correctivo,794.25,20,Planta Sur
1592,45,2020-03-07 07:00:00,Preventivo,5842.37,3,Planta Sur
1902,45,2020-03-20 05:00:00,Preventivo,3154.27,31,Planta Sur
1904,45,2020-03-20 07:00:00,Correctivo,2759.44,30,Planta Sur
2404,45,2020-04-10 03:00:00,Preventivo,5685.11,26,Planta Sur
2492,45,2020-04-13 19:00:00,Preventivo,3885.57,30,Planta Sur
2817,45,2020-04-27 08:00:00,Preventivo,3881.64,16,Planta Sur
3861,45,2020-06-09 20:00:00,Correctivo,4806.84,43,Planta Sur
4122,45,2020-06-20 17:00:00,Preventivo,5250.39,46,Planta Sur
4515,45,2020-07-07 02:00:00,Correctivo,4980.17,23,Planta Sur
4999,45,2020-07-27 06:00:00,Preventivo,5711.25,4,Planta Sur
6223,45,2020-09-16 06:00:00,Preventivo,8141.77,29,Planta Sur
6869,45,2020-10-13 04:00:00,Correctivo,469.38,1,Planta Sur
7279,45,2020-10-30 06:00:00,Preventivo,983.07,29,Planta Sur
8705,45,2020-12-28 16:00:00,Correctivo,2849.15,13,Planta Sur
8901,45,2021-01-05 20:00:00,Preventivo,8525.57,42,Planta Sur
9184,45,2021-01-17 15:00:00,Preventivo,7304.01,25,Planta Sur
9754,45,2021-02-10 09:00:00,Correctivo,3894.83,15,Planta Sur
52,46,2020-01-03 03:00:00,Preventivo,412.9,2,Planta Este
247,46,2020-01-11 06:00:00,Correctivo,2039.69,36,Planta Este
1230,46,2020-02-21 05:00:00,Correctivo,5121.35,5,Planta Este
1698,46,2020-03-11 17:00:00,Preventivo,8783.11,43,Planta Este
2377,46,2020-04-09 00:00:00,Correctivo,9422.68,23,Planta Este
2932,46,2020-05-02 03:00:00,Correctivo,9201.59,36,Planta Este
3072,46,2020-05-07 23:00:00,Preventivo,8148.05,47,Planta Este
3215,46,2020-05-13 22:00:00,Preventivo,259.62,23,Planta Este
3492,46,2020-05-25 11:00:00,Preventivo,7273.34,44,Planta Este
4403,46,2020-07-02 10:00:00,Correctivo,1128.6,21,Planta Este
4455,46,2020-07-04 14:00:00,Preventivo,2106.57,41,Planta Este
4551,46,2020-07-08 14:00:00,Correctivo,9972.07,6,Planta Este
5865,46,2020-09-01 08:00:00,Preventivo,8871.04,12,Planta Este
6018,46,2020-09-07 17:00:00,Preventivo,6268.15,40,Planta Este
6550,46,2020-09-29 21:00:00,Correctivo,363.89,46,Planta Este
7262,46,2020-10-29 13:00:00,Preventivo,8390.98,40,Planta Este
8530,46,2020-12-21 09:00:00,Correctivo,4718.38,14,Planta Este
8861,46,2021-01-04 04:00:00,Preventivo,2072.77,2,Planta Este
8998,46,2021-01-09 21:00:00,Preventivo,9854.93,41,Planta Este
9219,46,2021-01-19 02:00:00,Correctivo,7267.06,26,Planta Este
9560,46,2021-02-02 07:00:00,Correctivo,866.11,13,Planta Este
9908,46,2021-02-16 19:00:00,Preventivo,3074.33,43,Planta Este
38,47,2020-01-02 13:00:00,Preventivo,8234.25,7,Planta Sur
193,47,2020-01-09 00:00:00,Preventivo,980.77,23,Planta Sur
341,47,2020-01-15 04:00:00,Correctivo,8660.55,33,Planta Sur
386,47,2020-01-17 01:00:00,Correctivo,7945.33,7,Planta Sur
435,47,2020-01-19 02:00:00,Correctivo,1822.35,35,Planta Sur
504,47,2020-01-21 23:00:00,Preventivo,7680.58,41,Planta Sur
552,47,2020-01-23 23:00:00,Preventivo,6986.99,7,Planta Sur
574,47,2020-01-24 21:00:00,Preventivo,1359.88,5,Planta Sur
751,47,2020-02-01 06:00:00,Preventivo,5991.74,15,Planta Sur
966,47,2020-02-10 05:00:00,Correctivo,3642.95,20,Planta Sur
977,47,2020-02-10 16:00:00,Preventivo,8234.56,20,Planta Sur
3606,47,2020-05-30 05:00:00,Preventivo,7901.93,42,Planta Sur
4065,47,2020-06-18 08:00:00,Preventivo,1522.54,26,Planta Sur
4151,47,2020-06-21 22:00:00,Correctivo,7636.88,6,Planta Sur
4219,47,2020-06-24 18:00:00,Correctivo,5986.45,3,Planta Sur
4385,47,2020-07-01 16:00:00,Preventivo,1830.64,41,Planta Sur
5223,47,2020-08-05 14:00:00,Preventivo,5498.74,3,Planta Sur
5843,47,2020-08-31 10:00:00,Preventivo,1038.75,15,Planta Sur
6545,47,2020-09-29 16:00:00,Preventivo,925.97,12,Planta Sur
6610,47,2020-10-02 09:00:00,Correctivo,492.99,10,Planta Sur
8181,47,2020-12-06 20:00:00,Preventivo,391.91,33,Planta Sur
774,48,2020-02-02 05:00:00,Correctivo,3438.44,42,Planta Sur
1038,48,2020-02-13 05:00:00,Correctivo,6939.92,22,Planta Sur
1058,48,2020-02-14 01:00:00,Correctivo,9348.15,19,Planta Sur
1103,48,2020-02-15 22:00:00,Correctivo,626.29,8,Planta Sur
1382,48,2020-02-27 13:00:00,Correctivo,134.92,31,Planta Sur
1425,48,2020-02-29 08:00:00,Correctivo,2807.33,38,Planta Sur
1804,48,2020-03-16 03:00:00,Preventivo,5253.9,35,Planta Sur
2098,48,2020-03-28 09:00:00,Preventivo,3437.73,9,Planta Sur
2170,48,2020-03-31 09:00:00,Correctivo,7210.48,37,Planta Sur
2367,48,2020-04-08 14:00:00,Preventivo,1392.96,15,Planta Sur
2722,48,2020-04-23 09:00:00,Preventivo,5059.23,21,Planta Sur
3041,48,2020-05-06 16:00:00,Correctivo,3292.43,6,Planta Sur
3772,48,2020-06-06 03:00:00,Preventivo,1169.26,39,Planta Sur
5093,48,2020-07-31 04:00:00,Preventivo,616.49,5,Planta Sur
5116,48,2020-08-01 03:00:00,Preventivo,5785.53,1,Planta Sur
5534,48,2020-08-18 13:00:00,Preventivo,8681.84,1,Planta Sur
5635,48,2020-08-22 18:00:00,Correctivo,1233.76,17,Planta Sur
5800,48,2020-08-29 15:00:00,Preventivo,8948.78,29,Planta Sur
6491,48,2020-09-27 10:00:00,Correctivo,439.7,37,Planta Sur
6584,48,2020-10-01 07:00:00,Correctivo,6560.16,16,Planta Sur
7376,48,2020-11-03 07:00:00,Correctivo,6632.87,19,Planta Sur
8272,48,2020-12-10 15:00:00,Correctivo,6332.48,13,Planta Sur
8478,48,2020-12-19 05:00:00,Preventivo,5047.05,32,Planta Sur
9302,48,2021-01-22 13:00:00,Preventivo,6479.09,27,Planta Sur
9700,48,2021-02-08 03:00:00,Preventivo,6191.39,43,Planta Sur
9707,48,2021-02-08 10:00:00,Preventivo,9511.32,35,Planta Sur
97,49,2020-01-05 00:00:00,Correctivo,776.16,42,Planta Norte
102,49,2020-01-05 05:00:00,Correctivo,2426.95,28,Planta Norte
940,49,2020-02-09 03:00:00,Preventivo,3533.4,16,Planta Norte
1174,49,2020-02-18 21:00:00,Correctivo,541.09,41,Planta Norte
1582,49,2020-03-06 21:00:00,Correctivo,5018.94,32,Planta Norte
1586,49,2020-03-07 01:00:00,Correctivo,1471.16,3,Planta Norte
2869,49,2020-04-29 12:00:00,Correctivo,9455.34,4,Planta Norte
2874,49,2020-04-29 17:00:00,Correctivo,8045.22,23,Planta Norte
3552,49,2020-05-27 23:00:00,Preventivo,6457.37,45,Planta Norte
3882,49,2020-06-10 17:00:00,Preventivo,5724.29,39,Planta Norte
4074,49,2020-06-18 17:00:00,Correctivo,9913.23,5,Planta Norte
4951,49,2020-07-25 06:00:00,Preventivo,2460.01,29,Planta Norte
5314,49,2020-08-09 09:00:00,Correctivo,6275.53,17,Planta Norte
5528,49,2020-08-18 07:00:00,Correctivo,4774.37,20,Planta Norte
5974,49,2020-09-05 21:00:00,Correctivo,590.61,30,Planta Norte
6124,49,2020-09-12 03:00:00,Correctivo,5757.35,6,Planta Norte
6462,49,2020-09-26 05:00:00,Preventivo,858.32,35,Planta Norte
6736,49,2020-10-07 15:00:00,Preventivo,4719.74,12,Planta Norte
6882,49,2020-10-13 17:00:00,Preventivo,577.17,41,Planta Norte
7079,49,2020-10-21 22:00:00,Preventivo,5830.41,31,Planta Norte
7251,49,2020-10-29 02:00:00,Preventivo,654.53,27,Planta Norte
7477,49,2020-11-07 12:00:00,Preventivo,9280.63,11,Planta Norte
7560,49,2020-11-10 23:00:00,Correctivo,9842.9,23,Planta Norte
8445,49,2020-12-17 20:00:00,Preventivo,1482.44,10,Planta Norte
9142,49,2021-01-15 21:00:00,Preventivo,4633.53,45,Planta Norte
9526,49,2021-01-31 21:00:00,Correctivo,3656.5,13,Planta Norte
1748,50,2020-03-13 19:00:00,Correctivo,8537.46,2,Planta Oeste
1955,50,2020-03-22 10:00:00,Preventivo,1358.25,40,Planta Oeste
1979,50,2020-03-23 10:00:00,Preventivo,7308.95,8,Planta Oeste
2247,50,2020-04-03 14:00:00,Preventivo,3764.6,17,Planta Oeste
2816,50,2020-04-27 07:00:00,Preventivo,225.61,46,Planta Oeste
2969,50,2020-05-03 16:00:00,Correctivo,3173.47,30,Planta Oeste
3413,50,2020-05-22 04:00:00,Correctivo,1239.59,47,Planta Oeste
4047,50,2020-06-17 14:00:00,Correctivo,1209.73,23,Planta Oeste
4530,50,2020-07-07 17:00:00,Preventivo,2829.01,23,Planta Oeste
4913,50,2020-07-23 16:00:00,Preventivo,5349.68,41,Planta Oeste
4976,50,2020-07-26 07:00:00,Preventivo,8128.88,3,Planta Oeste
5146,50,2020-08-02 09:00:00,Correctivo,3950.15,27,Planta Oeste
5691,50,2020-08-25 02:00:00,Correctivo,683.89,40,Planta Oeste
6422,50,2020-09-24 13:00:00,Correctivo,184.2,32,Planta Oeste
7222,50,2020-10-27 21:00:00,Preventivo,8871.92,24,Planta Oeste
7817,50,2020-11-21 16:00:00,Correctivo,4426.22,12,Planta Oeste
7836,50,2020-11-22 11:00:00,Preventivo,2396.08,20,Planta Oeste
7899,50,2020-11-25 02:00:00,Preventivo,6212.23,19,Planta Oeste
8835,50,2021-01-03 02:00:00,Correctivo,4880.99,32,Planta Oeste
290,51,2020-01-13 01:00:00,Preventivo,3154.74,22,Planta Norte
537,51,2020-01-23 08:00:00,Preventivo,3769.89,27,Planta Norte
679,51,2020-01-29 06:00:00,Correctivo,6198.13,1,Planta Norte
902,51,2020-02-07 13:00:00,Correctivo,2680.12,2,Planta Norte
1693,51,2020-03-11 12:00:00,Correctivo,6629.73,4,Planta Norte
2066,51,2020-03-27 01:00:00,Preventivo,6499.87,22,Planta Norte
2295,51,2020-04-05 14:00:00,Correctivo,2622.79,15,Planta Norte
3541,51,2020-05-27 12:00:00,Preventivo,8243.11,32,Planta Norte
3755,51,2020-06-05 10:00:00,Preventivo,,30,Planta Norte
4213,51,2020-06-24 12:00:00,Preventivo,5929.18,25,Planta Norte
4326,51,2020-06-29 05:00:00,Correctivo,5201.82,30,Planta Norte
4400,51,2020-07-02 07:00:00,Preventivo,5668.98,43,Planta Norte
4611,51,2020-07-11 02:00:00,Correctivo,578.58,25,Planta Norte
4775,51,2020-07-17 22:00:00,Preventivo,9286.51,19,Planta Norte
6088,51,2020-09-10 15:00:00,Correctivo,6619.93,22,Planta Norte
6787,51,2020-10-09 18:00:00,Correctivo,8714.55,27,Planta Norte
7354,51,2020-11-02 09:00:00,Correctivo,5066.77,37,Planta Norte
7733,51,2020-11-18 04:00:00,Preventivo,1570.7,9,Planta Norte
8305,51,2020-12-12 00:00:00,Preventivo,5224.61,40,Planta Norte
8343,51,2020-12-13 14:00:00,Correctivo,7054.13,36,Planta Norte
9113,51,2021-01-14 16:00:00,Preventivo,5132.81,30,Planta Norte
9916,51,2021-02-17 03:00:00,Preventivo,9234.03,21,Planta Norte
254,52,2020-01-11 13:00:00,Preventivo,3305.24,6,Planta Norte
410,52,2020-01-18 01:00:00,Preventivo,4091.51,17,Planta Norte
812,52,2020-02-03 19:00:00,Preventivo,7118.26,28,Planta Norte
1045,52,2020-02-13 12:00:00,Correctivo,6719.59,21,Planta Norte
1468,52,2020-03-02 03:00:00,Correctivo,5905.03,2,Planta Norte
1483,52,2020-03-02 18:00:00,Correctivo,9132.87,31,Planta Norte
2400,52,2020-04-09 23:00:00,Preventivo,3607.97,25,Planta Norte
2732,52,2020-04-23 19:00:00,Correctivo,9739.23,35,Planta Norte
2755,52,2020-04-24 18:00:00,Preventivo,992.41,41,Planta Norte
3447,52,2020-05-23 14:00:00,Preventivo,9388.84,2,Planta Norte
3575,52,2020-05-28 22:00:00,Preventivo,2813.06,25,Planta Norte
3609,52,2020-05-30 08:00:00,Preventivo,2340.22,5,Planta Norte
4085,52,2020-06-19 04:00:00,Preventivo,3842.79,23,Planta Norte
4279,52,2020-06-27 06:00:00,Preventivo,9020.4,4,Planta Norte
4488,52,2020-07-05 23:00:00,Correctivo,8079.62,11,Planta Norte
4652,52,2020-07-12 19:00:00,Correctivo,3488.92,16,Planta Norte
5432,52,2020-08-14 07:00:00,Preventivo,7446.91,36,Planta Norte
6859,52,2020-10-12 18:00:00,Preventivo,4786.31,18,Planta Norte
7291,52,2020-10-30 18:00:00,Preventivo,9262.75,29,Planta Norte
8625,52,2020-12-25 08:00:00,Correctivo,5467.56,12,Planta Norte
9456,52,2021-01-28 23:00:00,Correctivo,5520.58,46,Planta Norte
78,53,2020-01-04 05:00:00,Correctivo,8845.3,44,Planta Sur
150,53,2020-01-07 05:00:00,Correctivo,9600.99,18,Planta Sur
534,53,2020-01-23 05:00:00,Preventivo,5742.78,22,Planta Sur
676,53,2020-01-29 03:00:00,Correctivo,9314.91,8,Planta Sur
978,53,2020-02-10 17:00:00,Correctivo,2437.85,38,Planta Sur
1604,53,2020-03-07 19:00:00,Correctivo,9876.37,1,Planta Sur
1726,53,2020-03-12 21:00:00,Preventivo,4539.14,13,Planta Sur
1733,53,2020-03-13 04:00:00,Preventivo,6765.5,40,Planta Sur
2014,53,2020-03-24 21:00:00,Correctivo,129.48,1,Planta Sur
3505,53,2020-05-26 00:00:00,Correctivo,4258.65,30,Planta Sur
3693,53,2020-06-02 20:00:00,Preventivo,7372.38,26,Planta Sur
3954,53,2020-06-13 17:00:00,Preventivo,8825.94,19,Planta Sur
3972,53,2020-06-14 11:00:00,Preventivo,7147.78,2,Planta Sur
4418,53,2020-07-03 01:00:00,Preventivo,4693.21,29,Planta Sur
4606,53,2020-07-10 21:00:00,Correctivo,8569.02,4,Planta Sur
6176,53,2020-09-14 07:00:00,Correctivo,2955.36,11,Planta Sur
6799,53,2020-10-10 06:00:00,Preventivo,2600.25,34,Planta Sur
6931,53,2020-10-15 18:00:00,Correctivo,5135.88,11,Planta Sur
7472,53,2020-11-07 07:00:00,Preventivo,8263.34,3,Planta Sur
7756,53,2020-11-19 03:00:00,Correctivo,9103.15,37,Planta Sur
7891,53,2020-11-24 18:00:00,Preventivo,5008.32,20,Planta Sur
7988,53,2020-11-28 19:00:00,Correctivo,3641.26,27,Planta Sur
8341,53,2020-12-13 12:00:00,Preventivo,538.8,2,Planta Sur
8815,53,2021-01-02 06:00:00,Correctivo,5731.69,18,Planta Sur
9511,53,2021-01-31 06:00:00,Preventivo,527.67,10,Planta Sur
9783,53,2021-02-11 14:00:00,Preventivo,1443.17,5,Planta Sur
1054,54,2020-02-13 21:00:00,Correctivo,1590.18,10,Planta Norte
1335,54,2020-02-25 14:00:00,Correctivo,4471.19,6,Planta Norte
2888,54,2020-04-30 07:00:00,Preventivo,2718.67,39,Planta Norte
3678,54,2020-06-02 05:00:00,Preventivo,4368.44,4,Planta Norte
4170,54,2020-06-22 17:00:00,Correctivo,2870.02,28,Planta Norte
4443,54,2020-07-04 02:00:00,Correctivo,4664.34,18,Planta Norte
4898,54,2020-07-23 01:00:00,Correctivo,516.67,2,Planta Norte
6027,54,2020-09-08 02:00:00,Preventivo,7455.17,26,Planta Norte
6211,54,2020-09-15 18:00:00,Correctivo,1064.97,38,Planta Norte
6733,54,2020-10-07 12:00:00,Preventivo,1850.73,47,Planta Norte
7080,54,2020-10-21 23:00:00,Correctivo,5571.15,23,Planta Norte
7152,54,2020-10-24 23:00:00,Preventivo,9526.44,37,Planta Norte
8159,54,2020-12-05 22:00:00,Preventivo,8887.8,11,Planta Norte
8535,54,2020-12-21 14:00:00,Preventivo,4340.02,1,Planta Norte
8608,54,2020-12-24 15:00:00,Correctivo,2967.17,14,Planta Norte
8732,54,2020-12-29 19:00:00,Preventivo,9826.61,35,Planta Norte
8775,54,2020-12-31 14:00:00,Preventivo,8224.5,46,Planta Norte
9401,54,2021-01-26 16:00:00,Correctivo,6093.02,13,Planta Norte
9553,54,2021-02-02 00:00:00,Correctivo,152.95,29,Planta Norte
9667,54,2021-02-06 18:00:00,Correctivo,7300.24,36,Planta Norte
9768,54,2021-02-10 23:00:00,Correctivo,2797.23,37,Planta Norte
9950,54,2021-02-18 13:00:00,Preventivo,1856.88,14,Planta Norte
495,55,2020-01-21 14:00:00,Preventivo,3156.19,33,Planta Este
1498,55,2020-03-03 09:00:00,Correctivo,3085.57,12,Planta Este
1515,55,2020-03-04 02:00:00,Preventivo,3192.79,39,Planta Este
1600,55,2020-03-07 15:00:00,Preventivo,6079.02,22,Planta Este
1857,55,2020-03-18 08:00:00,Preventivo,5352.03,36,Planta Este
2021,55,2020-03-25 04:00:00,Preventivo,190.83,39,Planta Este
3179,55,2020-05-12 10:00:00,Correctivo,5369.53,43,Planta Este
3374,55,2020-05-20 13:00:00,Preventivo,6598.46,28,Planta Este
3385,55,2020-05-21 00:00:00,Correctivo,9681.22,29,Planta Este
3777,55,2020-06-06 08:00:00,Correctivo,8115.23,42,Planta Este
4174,55,2020-06-22 21:00:00,Preventivo,3042.24,4,Planta Este
4291,55,2020-06-27 18:00:00,Correctivo,54927.85567288935,5,Planta Este
4333,55,2020-06-29 12:00:00,Preventivo,4326.36,33,Planta Este
4860,55,2020-07-21 11:00:00,Correctivo,4765.88,5,Planta Este
5374,55,2020-08-11 21:00:00,Correctivo,8386.33,23,Planta Este
5688,55,2020-08-24 23:00:00,Correctivo,9173.58,32,Planta Este
7233,55,2020-10-28 08:00:00,Correctivo,1126.73,26,Planta Este
8160,55,2020-12-05 23:00:00,Preventivo,6286.33,35,Planta Este
9058,55,2021-01-12 09:00:00,Preventivo,5539.1,6,Planta Este
9472,55,2021-01-29 15:00:00,Preventivo,5803.13,30,Planta Este
9746,55,2021-02-10 01:00:00,Preventivo,7066.66,9,Planta Este
343,56,2020-01-15 06:00:00,Preventivo,2780.87,19,Planta Sur
893,56,2020-02-07 04:00:00,Correctivo,5201.78,4,Planta Sur
1252,56,2020-02-22 03:00:00,Correctivo,4593.56,11,Planta Sur
1450,56,2020-03-01 09:00:00,Preventivo,7582.51,24,Planta Sur
1532,56,2020-03-04 19:00:00,Preventivo,9411.96,17,Planta Sur
2151,56,2020-03-30 14:00:00,Correctivo,1819.52,18,Planta Sur
2572,56,2020-04-17 03:00:00,Correctivo,1068.16,30,Planta Sur
3733,56,2020-06-04 12:00:00,Preventivo,5943.89,13,Planta Sur
4049,56,2020-06-17 16:00:00,Correctivo,9991.96,29,Planta Sur
4080,56,2020-06-18 23:00:00,Correctivo,1599.14,37,Planta Sur
4092,56,2020-06-19 11:00:00,Preventivo,4347.91,27,Planta Sur
4384,56,2020-07-01 15:00:00,Correctivo,1786.25,47,Planta Sur
5291,56,2020-08-08 10:00:00,Preventivo,2359.68,16,Planta Sur
5581,56,2020-08-20 12:00:00,Preventivo,7357.63,3,Planta Sur
7165,56,2020-10-25 12:00:00,Correctivo,596.05,25,Planta Sur
7652,56,2020-11-14 19:00:00,Correctivo,5357.82,22,Planta Sur
7969,56,2020-11-28 00:00:00,Correctivo,242.03,30,Planta Sur
8204,56,2020-12-07 19:00:00,Correctivo,6875.49,39,Planta Sur
8560,56,2020-12-22 15:00:00,Preventivo,6407.79,42,Planta Sur
536,57,2020-01-23 07:00:00,Preventivo,140.74,29,Planta Norte
827,57,2020-02-04 10:00:00,Preventivo,6400.77,23,Planta Norte
1277,57,2020-02-23 04:00:00,Correctivo,8295.4,37,Planta Norte
2704,57,2020-04-22 15:00:00,Correctivo,848.97,19,Planta Norte
2787,57,2020-04-26 02:00:00,Correctivo,3625.65,23,Planta Norte
2998,57,2020-05-04 21:00:00,Correctivo,4782.3,35,Planta Norte
4739,57,2020-07-16 10:00:00,Preventivo,4839.61,29,Planta Norte
4929,57,2020-07-24 08:00:00,Correctivo,1901.26,20,Planta Norte
5163,57,2020-08-03 02:00:00,Preventivo,6615.38,17,Planta Norte
5201,57,2020-08-04 16:00:00,Correctivo,9974.23,31,Planta Norte
6472,57,2020-09-26 15:00:00,Preventivo,4382.57,24,Planta Norte
6840,57,2020-10-11 23:00:00,Correctivo,7208.09,28,Planta Norte
7168,57,2020-10-25 15:00:00,Preventivo,3768.41,1,Planta Norte
7297,57,2020-10-31 00:00:00,Preventivo,516.22,1,Planta Norte
7590,57,2020-11-12 05:00:00,Preventivo,3412.92,35,Planta Norte
8773,57,2020-12-31 12:00:00,Preventivo,6223.34,40,Planta Norte
9516,57,2021-01-31 11:00:00,Preventivo,2507.87,11,Planta Norte
731,58,2020-01-31 10:00:00,Correctivo,8438.17,15,Planta Norte
741,58,2020-01-31 20:00:00,Preventivo,288.24,18,Planta Norte
749,58,2020-02-01 04:00:00,Correctivo,9017.53,7,Planta Norte
1358,58,2020-02-26 13:00:00,Correctivo,2535.54,14,Planta Norte
2028,58,2020-03-25 11:00:00,Correctivo,9188.83,24,Planta Norte
2102,58,2020-03-28 13:00:00,Preventivo,2191.08,23,Planta Norte
2804,58,2020-04-26 19:00:00,Correctivo,9135.27,9,Planta Norte
5092,58,2020-07-31 03:00:00,Preventivo,9137.54,42,Planta Norte
5359,58,2020-08-11 06:00:00,Preventivo,1106.48,47,Planta Norte
5860,58,2020-09-01 03:00:00,Preventivo,7438.88,18,Planta Norte
5943,58,2020-09-04 14:00:00,Correctivo,1564.56,24,Planta Norte
6737,58,2020-10-07 16:00:00,Preventivo,2085.25,6,Planta Norte
7405,58,2020-11-04 12:00:00,Preventivo,1916.24,29,Planta Norte
7521,58,2020-11-09 08:00:00,Preventivo,6242.16,20,Planta Norte
8288,58,2020-12-11 07:00:00,Correctivo,6451.23,33,Planta Norte
8528,58,2020-12-21 07:00:00,Preventivo,9890.53,34,Planta Norte
9026,58,2021-01-11 01:00:00,Preventivo,5780.31,3,Planta Norte
9137,58,2021-01-15 16:00:00,Correctivo,1215.73,32,Planta Norte
9148,58,2021-01-16 03:00:00,Correctivo,5388.83,20,Planta Norte
9964,58,2021-02-19 03:00:00,Preventivo,3242.65,2,Planta Norte
39,59,2020-01-02 14:00:00,Preventivo,6205.33,20,Planta Este
1852,59,2020-03-18 03:00:00,Preventivo,5876.05,24,Planta Este
2206,59,2020-04-01 21:00:00,Preventivo,2932.16,4,Planta Este
2534,59,2020-04-15 13:00:00,Preventivo,9058.78,43,Planta Este
2574,59,2020-04-17 05:00:00,Preventivo,9460.89,36,Planta Este
2786,59,2020-04-26 01:00:00,Correctivo,5327.37,45,Planta Este
3272,59,2020-05-16 07:00:00,Preventivo,6442.86,25,Planta Este
3479,59,2020-05-24 22:00:00,Correctivo,6611.81,18,Planta Este
3568,59,2020-05-28 15:00:00,Correctivo,1243.68,23,Planta Este
3726,59,2020-06-04 05:00:00,Preventivo,2777.46,43,Planta Este
3940,59,2020-06-13 03:00:00,Preventivo,6069.46,32,Planta Este
4269,59,2020-06-26 20:00:00,Preventivo,6526.74,11,Planta Este
4462,59,2020-07-04 21:00:00,Preventivo,3783.07,19,Planta Este
5711,59,2020-08-25 22:00:00,Preventivo,5039.25,2,Planta Este
6352,59,2020-09-21 15:00:00,Correctivo,8629.27,11,Planta Este
7970,59,2020-11-28 01:00:00,Correctivo,5971.87,15,Planta Este
8249,59,2020-12-09 16:00:00,Preventivo,6319.67,14,Planta Este
1475,60,2020-03-02 10:00:00,Preventivo,9347.0,15,Planta Este
1692,60,2020-03-11 11:00:00,Preventivo,7653.16,21,Planta Este
1887,60,2020-03-19 14:00:00,Correctivo,8793.02,10,Planta Este
1888,60,2020-03-19 15:00:00,Correctivo,9935.25,14,Planta Este
2365,60,2020-04-08 12:00:00,Preventivo,8757.86,43,Planta Este
3490,60,2020-05-25 09:00:00,Correctivo,1942.86,43,Planta Este
3644,60,2020-05-31 19:00:00,Correctivo,4853.17,43,Planta Este
3841,60,2020-06-09 00:00:00,Preventivo,2418.45,3,Planta Este
5434,60,2020-08-14 09:00:00,Preventivo,4367.39,5,Planta Este
5497,60,2020-08-17 00:00:00,Correctivo,9607.68,6,Planta Este
5879,60,2020-09-01 22:00:00,Preventivo,2729.6,39,Planta Este
6161,60,2020-09-13 16:00:00,Preventivo,2652.18,36,Planta Este
6667,60,2020-10-04 18:00:00,Preventivo,2215.72,38,Planta Este
8723,60,2020-12-29 10:00:00,Preventivo,1916.72,30,Planta Este
9072,60,2021-01-12 23:00:00,Preventivo,2117.48,25,Planta Este
1049,61,2020-02-13 16:00:00,Correctivo,3063.35,32,Planta Oeste
1618,61,2020-03-08 09:00:00,Preventivo,1536.44,32,Planta Oeste
2383,61,2020-04-09 06:00:00,Correctivo,3471.11,21,Planta Oeste
2718,61,2020-04-23 05:00:00,Preventivo,4951.41,5,Planta Oeste
3221,61,2020-05-14 04:00:00,Preventivo,4694.21,30,Planta Oeste
3837,61,2020-06-08 20:00:00,Correctivo,3327.18,2,Planta Oeste
4163,61,2020-06-22 10:00:00,Preventivo,6336.91,37,Planta Oeste
4867,61,2020-07-21 18:00:00,Preventivo,4053.5,13,Planta Oeste
6298,61,2020-09-19 09:00:00,Preventivo,9256.42,5,Planta Oeste
6470,61,2020-09-26 13:00:00,Correctivo,6768.1,6,Planta Oeste
7169,61,2020-10-25 16:00:00,Correctivo,9009.69,28,Planta Oeste
7425,61,2020-11-05 08:00:00,Preventivo,3387.32,43,Planta Oeste
7559,61,2020-11-10 22:00:00,Preventivo,2551.31,35,Planta Oeste
