ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion
1979,423,2020-03-23 10:00:00,Correctivo,9677.77,25,Planta Sur
1980,295,2020-03-23 11:00:00,Correctivo,5156.26,26,Planta Sur
1981,438,2020-03-23 12:00:00,Correctivo,321.29,44,Planta Norte
1982,194,2020-03-23 13:00:00,Correctivo,8033.76,36,Planta Sur
1983,395,2020-03-23 14:00:00,Preventivo,6713.11,36,Planta Este
1984,208,2020-03-23 15:00:00,Preventivo,4800.26,21,Planta Este
1985,99,2020-03-23 16:00:00,Correctivo,2449.93,5,Planta Oeste
1986,484,2020-03-23 17:00:00,Correctivo,8172.39,30,Planta Norte
1987,12,2020-03-23 18:00:00,Preventivo,2962.04,24,Planta Oeste
1988,127,2020-03-23 19:00:00,Preventivo,4661.95,24,Planta Sur
1989,430,2020-03-23 20:00:00,Correctivo,4065.56,40,Planta Oeste
1990,177,2020-03-23 21:00:00,Correctivo,8567.6,28,Planta Este
1991,451,2020-03-23 22:00:00,Correctivo,1367.95,3,Planta Este
1992,30,2020-03-23 23:00:00,Preventivo,7057.94,4,Planta Oeste
1993,357,2020-03-24 00:00:00,Correctivo,333.54,7,Planta Sur
1994,304,2020-03-24 01:00:00,Correctivo,1342.57,38,Planta Sur
1995,260,2020-03-24 02:00:00,Preventivo,765.41,17,Planta Norte
1996,381,2020-03-24 03:00:00,Correctivo,2190.62,29,Planta Sur
1997,148,2020-03-24 04:00:00,Preventivo,8218.85,19,Planta Norte
1998,368,2020-03-24 05:00:00,Preventivo,651.0,21,Planta Este
1999,473,2020-03-24 06:00:00,Correctivo,3730.72,38,Planta Oeste
2000,348,2020-03-24 07:00:00,Correctivo,8970.19,35,Planta Norte
2001,421,2020-03-24 08:00:00,Correctivo,8423.55,22,Planta Norte
2002,190,2020-03-24 09:00:00,Preventivo,1612.27,21,Planta Este
2003,279,2020-03-24 10:00:00,Correctivo,3569.83,1,Planta Oeste
2004,196,2020-03-24 11:00:00,Correctivo,771.27,31,Planta Norte
2005,232,2020-03-24 12:00:00,Correctivo,4591.14,42,Planta Oeste
2006,81,2020-03-24 13:00:00,Correctivo,8489.44,37,Planta Oeste
2007,253,2020-03-24 14:00:00,Preventivo,1087.61,30,Planta Este
2008,66,2020-03-24 15:00:00,Preventivo,5527.89,36,Planta Este
2009,80,2020-03-24 16:00:00,Correctivo,703.0,27,Planta Oeste
2010,180,2020-03-24 17:00:00,Preventivo,8970.97,7,Planta Este
2011,418,2020-03-24 18:00:00,Preventivo,3801.71,28,Planta Este
2012,356,2020-03-24 19:00:00,Preventivo,4094.27,41,Planta Norte
2013,437,2020-03-24 20:00:00,Preventivo,3269.35,22,Planta Norte
2014,381,2020-03-24 21:00:00,Correctivo,4501.74,23,Planta Sur
2015,287,2020-03-24 22:00:00,Correctivo,599.86,36,Planta Este
2016,248,2020-03-24 23:00:00,Correctivo,6207.48,45,Planta Sur
2017,332,2020-03-25 00:00:00,Correctivo,8194.28,5,Planta Este
2018,263,2020-03-25 01:00:00,Preventivo,4164.03,12,Planta Sur
2019,239,2020-03-25 02:00:00,Preventivo,3911.28,19,Planta Oeste
2020,459,2020-03-25 03:00:00,Preventivo,4476.34,41,Planta Este
2021,39,2020-03-25 04:00:00,Preventivo,6403.97,39,Planta Este
2022,380,2020-03-25 05:00:00,Correctivo,3591.16,47,Planta Oeste
2023,375,2020-03-25 06:00:00,Correctivo,1428.46,41,Planta Norte
2024,446,2020-03-25 07:00:00,Correctivo,7348.69,23,Planta Sur
2025,198,2020-03-25 08:00:00,Correctivo,8021.47,16,Planta Sur
2026,165,2020-03-25 09:00:00,Preventivo,9268.8,1,Planta Este
2027,316,2020-03-25 10:00:00,Preventivo,8491.71,35,Planta Sur
2028,413,2020-03-25 11:00:00,Correctivo,,26,Planta Norte
2029,28,2020-03-25 12:00:00,Preventivo,7888.98,5,Planta Oeste
2030,75,2020-03-25 13:00:00,Preventivo,4629.17,16,Planta Sur
2031,158,2020-03-25 14:00:00,Preventivo,9765.21,42,Planta Norte
2032,57,2020-03-25 15:00:00,Preventivo,917.74,27,Planta Oeste
2033,443,2020-03-25 16:00:00,Preventivo,6955.81,2,Planta Oeste
2034,443,2020-03-25 17:00:00,Preventivo,800.46,45,Planta Oeste
2035,212,2020-03-25 18:00:00,Correctivo,406.96,40,Planta Este
2036,52,2020-03-25 19:00:00,Preventivo,6508.73,13,Planta Norte
2037,341,2020-03-25 20:00:00,Correctivo,5626.57,34,Planta Norte
2038,293,2020-03-25 21:00:00,Preventivo,3731.98,33,Planta Oeste
2039,400,2020-03-25 22:00:00,Correctivo,888.49,41,Planta Sur
2040,180,2020-03-25 23:00:00,Preventivo,1910.04,15,Planta Este
2041,35,2020-03-26 00:00:00,Correctivo,1506.62,8,Planta Norte
2042,351,2020-03-26 01:00:00,Preventivo,4502.73,8,Planta Oeste
2043,281,2020-03-26 02:00:00,Correctivo,1698.3,36,Planta Sur
2044,455,2020-03-26 03:00:00,Correctivo,2153.19,42,Planta Este
2045,366,2020-03-26 04:00:00,Correctivo,2741.69,25,Planta Norte
2046,399,2020-03-26 05:00:00,Preventivo,4852.36,39,Planta Sur
2047,343,2020-03-26 06:00:00,Correctivo,4465.35,24,Planta Norte
2048,491,2020-03-26 07:00:00,Correctivo,938.11,42,Planta Sur
2049,467,2020-03-26 08:00:00,Correctivo,4429.56,47,Planta Sur
2050,153,2020-03-26 09:00:00,Preventivo,7241.47,33,Planta Sur
2051,340,2020-03-26 10:00:00,Correctivo,830.57,27,Planta Sur
2052,485,2020-03-26 11:00:00,Preventivo,1196.64,13,Planta Oeste
2053,317,2020-03-26 12:00:00,Preventivo,5634.53,22,Planta Este
2054,277,2020-03-26 13:00:00,Preventivo,2106.72,15,Planta Norte
2055,277,2020-03-26 14:00:00,Preventivo,1426.36,1,Planta Sur
2056,283,2020-03-26 15:00:00,Correctivo,9110.73,2,Planta Este
2057,158,2020-03-26 16:00:00,Preventivo,3364.88,33,Planta Oeste
2058,111,2020-03-26 17:00:00,Correctivo,8499.41,16,Planta Oeste
2059,335,2020-03-26 18:00:00,Preventivo,6465.03,38,Planta Este
2060,62,2020-03-26 19:00:00,Preventivo,7389.23,13,Planta Norte
2061,411,2020-03-26 20:00:00,Preventivo,832.52,21,Planta Oeste
2062,465,2020-03-26 21:00:00,Preventivo,1063.88,9,Planta Oeste
2063,167,2020-03-26 22:00:00,Preventivo,7917.48,14,Planta Este
2064,486,2020-03-26 23:00:00,Preventivo,1266.71,46,Planta Este
2065,15,2020-03-27 00:00:00,Preventivo,2189.85,35,Planta Norte
2066,237,2020-03-27 01:00:00,Correctivo,,12,Planta Este
2067,329,2020-03-27 02:00:00,Preventivo,1952.4,34,Planta Este
2068,11,2020-03-27 03:00:00,Preventivo,2535.49,20,Planta Norte
2069,29,2020-03-27 04:00:00,Correctivo,2359.05,43,Planta Sur
2070,411,2020-03-27 05:00:00,Preventivo,6184.51,2,Planta Este
2071,332,2020-03-27 06:00:00,Correctivo,556.25,34,Planta Sur
2072,192,2020-03-27 07:00:00,Correctivo,5362.92,42,Planta Oeste
2073,283,2020-03-27 08:00:00,Preventivo,9357.36,26,Planta Norte
2074,215,2020-03-27 09:00:00,Correctivo,8701.37,37,Planta Este
2075,222,2020-03-27 10:00:00,Correctivo,3517.79,36,Planta Oeste
2076,465,2020-03-27 11:00:00,Correctivo,7121.01,36,Planta Este
2077,94,2020-03-27 12:00:00,Correctivo,9544.46,41,Planta Este
2078,247,2020-03-27 13:00:00,Preventivo,1265.0,36,Planta Oeste
2079,281,2020-03-27 14:00:00,Correctivo,1794.92,26,Planta Oeste
2080,211,2020-03-27 15:00:00,Correctivo,5596.99,23,Planta Norte
2081,343,2020-03-27 16:00:00,Preventivo,,45,Planta Norte
2082,41,2020-03-27 17:00:00,Preventivo,1025.29,39,Planta Este
2083,26,2020-03-27 18:00:00,Preventivo,1876.35,24,Planta Este
2084,495,2020-03-27 19:00:00,Correctivo,8641.12,29,Planta Oeste
2085,445,2020-03-27 20:00:00,Preventivo,7485.46,9,Planta Norte
2086,201,2020-03-27 21:00:00,Preventivo,7434.23,8,Planta Norte
2087,96,2020-03-27 22:00:00,Preventivo,2513.27,30,Planta Oeste
2088,425,2020-03-27 23:00:00,Correctivo,7079.37,27,Planta Sur
2089,418,2020-03-28 00:00:00,Correctivo,3214.12,7,Planta Este
2090,60,2020-03-28 01:00:00,Correctivo,9527.44,5,Planta Sur
2091,290,2020-03-28 02:00:00,Correctivo,1489.32,35,Planta Norte
2092,385,2020-03-28 03:00:00,Preventivo,7854.06,45,Planta Norte
2093,1,2020-03-28 04:00:00,Preventivo,2645.45,28,Planta Este
2094,428,2020-03-28 05:00:00,Preventivo,9814.09,47,Planta Norte
2095,162,2020-03-28 06:00:00,Preventivo,4573.89,5,Planta Este
2096,377,2020-03-28 07:00:00,Correctivo,153.75,9,Planta Oeste
2097,165,2020-03-28 08:00:00,Correctivo,2684.45,29,Planta Este
2098,89,2020-03-28 09:00:00,Correctivo,2960.96,33,Planta Norte
2099,196,2020-03-28 10:00:00,Preventivo,,44,Planta Oeste
2100,443,2020-03-28 11:00:00,Preventivo,4717.6,37,Planta Este
2101,76,2020-03-28 12:00:00,Correctivo,3233.37,5,Planta Norte
2102,203,2020-03-28 13:00:00,Correctivo,7700.41,43,Planta Norte
2103,12,2020-03-28 14:00:00,Correctivo,195.07,11,Planta Oeste
2104,23,2020-03-28 15:00:00,Preventivo,7979.78,19,Planta Este
2105,64,2020-03-28 16:00:00,Preventivo,1980.83,8,Planta Norte
2106,122,2020-03-28 17:00:00,Preventivo,591.25,20,Planta Oeste
2107,17,2020-03-28 18:00:00,Correctivo,3876.34,27,Planta Oeste
2108,128,2020-03-28 19:00:00,Preventivo,518.5,42,Planta Norte
2109,96,2020-03-28 20:00:00,Correctivo,8075.02,31,Planta Norte
2110,149,2020-03-28 21:00:00,Preventivo,2010.53,29,Planta Oeste
2111,382,2020-03-28 22:00:00,Preventivo,2105.6,12,Planta Norte
2112,418,2020-03-28 23:00:00,Correctivo,134.53,25,Planta Oeste
2113,201,2020-03-29 00:00:00,Correctivo,8698.25,38,Planta Oeste
2114,272,2020-03-29 01:00:00,Correctivo,6190.76,33,Planta Oeste
2115,299,2020-03-29 02:00:00,Correctivo,8360.31,10,Planta Norte
2116,372,2020-03-29 03:00:00,Preventivo,5872.61,38,Planta Este
2117,447,2020-03-29 04:00:00,Preventivo,1230.54,42,Planta Sur
2118,66,2020-03-29 05:00:00,Correctivo,7138.59,1,Planta Oeste
2119,456,2020-03-29 06:00:00,Correctivo,5814.89,41,Planta Sur
2120,263,2020-03-29 07:00:00,Preventivo,9984.14,9,Planta Sur
2121,262,2020-03-29 08:00:00,Correctivo,3540.12,15,Planta Este
2122,366,2020-03-29 09:00:00,Correctivo,7037.44,23,Planta Sur
2123,32,2020-03-29 10:00:00,Correctivo,7236.61,5,Planta Oeste
2124,187,2020-03-29 11:00:00,Preventivo,4735.1,4,Planta Oeste
2125,193,2020-03-29 12:00:00,Preventivo,2239.93,34,Planta Oeste
2126,154,2020-03-29 13:00:00,Correctivo,4780.93,27,Planta Este
2127,169,2020-03-29 14:00:00,Preventivo,7063.15,23,Planta Este
2128,156,2020-03-29 15:00:00,Preventivo,3429.95,22,Planta Sur
2129,18,2020-03-29 16:00:00,Preventivo,7707.54,11,Planta Norte
2130,185,2020-03-29 17:00:00,Correctivo,3433.51,28,Planta Oeste
2131,67,2020-03-29 18:00:00,Preventivo,3499.46,34,Planta Oeste
2132,289,2020-03-29 19:00:00,Correctivo,1883.03,39,Planta Oeste
2133,481,2020-03-29 20:00:00,Preventivo,4539.56,30,Planta Sur
2134,84,2020-03-29 21:00:00,Preventivo,204.79,39,Planta Norte
2135,432,2020-03-29 22:00:00,Correctivo,2486.47,47,Planta Oeste
2136,274,2020-03-29 23:00:00,Correctivo,1037.02,39,Planta Este
2137,434,2020-03-30 00:00:00,Correctivo,8632.19,26,Planta Norte
2138,371,2020-03-30 01:00:00,Preventivo,4180.55,26,Planta Oeste
2139,37,2020-03-30 02:00:00,Preventivo,5217.97,8,Planta Sur
2140,174,2020-03-30 03:00:00,Preventivo,7728.12,45,Planta Oeste
2141,458,2020-03-30 04:00:00,Correctivo,2434.08,18,Planta Sur
2142,163,2020-03-30 05:00:00,Correctivo,7667.26,40,Planta Oeste
2143,329,2020-03-30 06:00:00,Correctivo,6998.3,32,Planta Norte
2144,462,2020-03-30 07:00:00,Preventivo,8645.18,1,Planta Oeste
2145,465,2020-03-30 08:00:00,Preventivo,1405.32,14,Planta Sur
2146,90,2020-03-30 09:00:00,Preventivo,6242.91,7,Planta Sur
2147,141,2020-03-30 10:00:00,Preventivo,4989.38,2,Planta Norte
2148,47,2020-03-30 11:00:00,Correctivo,2085.5,13,Planta Oeste
2149,150,2020-03-30 12:00:00,Preventivo,4905.72,8,Planta Sur
2150,255,2020-03-30 13:00:00,Preventivo,8729.96,26,Planta Norte
2151,359,2020-03-30 14:00:00,Preventivo,2241.63,5,Planta Norte
2152,76,2020-03-30 15:00:00,Correctivo,5443.04,35,Planta Oeste
2153,41,2020-03-30 16:00:00,Correctivo,7119.13,9,Planta Norte
2154,326,2020-03-30 17:00:00,Correctivo,1787.51,15,Planta Oeste
2155,488,2020-03-30 18:00:00,Preventivo,9463.93,1,Planta Oeste
2156,315,2020-03-30 19:00:00,Preventivo,5224.35,34,Planta Oeste
2157,238,2020-03-30 20:00:00,Preventivo,8877.91,32,Planta Sur
2158,369,2020-03-30 21:00:00,Correctivo,6538.38,1,Planta Norte
2159,303,2020-03-30 22:00:00,Preventivo,6436.67,31,Planta Oeste
2160,350,2020-03-30 23:00:00,Correctivo,327.49,36,Planta Este
2161,488,2020-03-31 00:00:00,Correctivo,1947.23,44,Planta Sur
2162,208,2020-03-31 01:00:00,Preventivo,8814.34,3,Planta Oeste
2163,226,2020-03-31 02:00:00,Preventivo,3126.8,8,Planta Oeste
2164,258,2020-03-31 03:00:00,Preventivo,3176.72,8,Planta Norte
2165,336,2020-03-31 04:00:00,Preventivo,9236.3,44,Planta Este
2166,48,2020-03-31 05:00:00,Preventivo,2025.66,36,Planta Sur
2167,475,2020-03-31 06:00:00,Preventivo,7157.74,6,Planta Sur
2168,423,2020-03-31 07:00:00,Correctivo,2208.83,42,Planta Oeste
2169,408,2020-03-31 08:00:00,Preventivo,2303.69,10,Planta Sur
2170,303,2020-03-31 09:00:00,Correctivo,1686.96,11,Planta Oeste
2171,153,2020-03-31 10:00:00,Preventivo,2881.64,28,Planta Sur
2172,11,2020-03-31 11:00:00,Correctivo,1872.93,27,Planta Sur
2173,282,2020-03-31 12:00:00,Preventivo,1491.6,34,Planta Sur
2174,349,2020-03-31 13:00:00,Preventivo,4894.3,42,Planta Oeste
2175,201,2020-03-31 14:00:00,Correctivo,2581.14,35,Planta Sur
2176,346,2020-03-31 15:00:00,Preventivo,3395.14,39,Planta Sur
2177,311,2020-03-31 16:00:00,Correctivo,4461.68,13,Planta Oeste
2178,466,2020-03-31 17:00:00,Correctivo,7094.59,5,Planta Oeste
2179,495,2020-03-31 18:00:00,Correctivo,4406.32,7,Planta Sur
2180,197,2020-03-31 19:00:00,Correctivo,1397.03,18,Planta Sur
2181,129,2020-03-31 20:00:00,Preventivo,581.96,5,Planta Sur
2182,114,2020-03-31 21:00:00,Correctivo,2401.12,30,Planta Oeste
2183,252,2020-03-31 22:00:00,Correctivo,5181.27,9,Planta Sur
2184,447,2020-03-31 23:00:00,Correctivo,509.21,46,Planta Este
2185,489,2020-04-01 00:00:00,Correctivo,991.57,11,Planta Este
2186,444,2020-04-01 01:00:00,Correctivo,8546.47,32,Planta Norte
2187,355,2020-04-01 02:00:00,Correctivo,6305.58,21,Planta Sur
2188,467,2020-04-01 03:00:00,Preventivo,9883.88,3,Planta Este
2189,402,2020-04-01 04:00:00,Preventivo,5750.26,9,Planta Norte
2190,430,2020-04-01 05:00:00,Preventivo,7970.8,30,Planta Oeste
2191,8,2020-04-01 06:00:00,Preventivo,3765.12,15,Planta Este
2192,184,2020-04-01 07:00:00,Preventivo,5265.22,28,Planta Norte
2193,406,2020-04-01 08:00:00,Preventivo,7966.77,32,Planta Norte
2194,57,2020-04-01 09:00:00,Preventivo,8533.22,22,Planta Norte
2195,225,2020-04-01 10:00:00,Correctivo,5208.67,1,Planta Sur
2196,364,2020-04-01 11:00:00,Correctivo,6200.83,1,Planta Oeste
2197,379,2020-04-01 12:00:00,Preventivo,7745.48,12,Planta Oeste
2198,228,2020-04-01 13:00:00,Correctivo,4821.98,12,Planta Oeste
2199,61,2020-04-01 14:00:00,Preventivo,110.56,11,Planta Sur
2200,374,2020-04-01 15:00:00,Correctivo,5108.16,31,Planta Sur
2201,282,2020-04-01 16:00:00,Correctivo,2408.58,32,Planta Este
2202,265,2020-04-01 17:00:00,Correctivo,1852.38,23,Planta Oeste
2203,160,2020-04-01 18:00:00,Preventivo,7829.39,8,Planta Oeste
2204,423,2020-04-01 19:00:00,Preventivo,7098.6,10,Planta Este
2205,287,2020-04-01 20:00:00,Correctivo,8206.76,4,Planta Norte
2206,206,2020-04-01 21:00:00,Correctivo,5237.79,6,Planta Sur
2207,225,2020-04-01 22:00:00,Correctivo,6956.92,35,Planta Este
2208,87,2020-04-01 23:00:00,Correctivo,9801.45,33,Planta Este
2209,329,2020-04-02 00:00:00,Correctivo,1112.08,21,Planta Norte
2210,322,2020-04-02 01:00:00,Correctivo,9354.46,34,Planta Este
2211,380,2020-04-02 02:00:00,Preventivo,690.97,25,Planta Oeste
2212,40,2020-04-02 03:00:00,Preventivo,9028.33,40,Planta Oeste
2213,431,2020-04-02 04:00:00,Correctivo,2077.76,13,Planta Sur
2214,21,2020-04-02 05:00:00,Correctivo,7456.15,7,Planta Oeste
2215,493,2020-04-02 06:00:00,Preventivo,8385.08,20,Planta Norte
2216,212,2020-04-02 07:00:00,Correctivo,4314.97,16,Planta Sur
2217,492,2020-04-02 08:00:00,Correctivo,2003.33,11,Planta Norte
2218,240,2020-04-02 09:00:00,Correctivo,3154.28,8,Planta Norte
2219,437,2020-04-02 10:00:00,Correctivo,967.5,30,Planta Oeste
2220,352,2020-04-02 11:00:00,Preventivo,532.16,44,Planta Sur
2221,127,2020-04-02 12:00:00,Correctivo,252.91,10,Planta Sur
2222,414,2020-04-02 13:00:00,Preventivo,6067.78,12,Planta Norte
2223,345,2020-04-02 14:00:00,Preventivo,5398.4,40,Planta Este
2224,246,2020-04-02 15:00:00,Correctivo,5420.85,6,Planta Este
2225,181,2020-04-02 16:00:00,Correctivo,2535.11,5,Planta Este
2226,370,2020-04-02 17:00:00,Correctivo,7477.69,10,Planta Sur
2227,267,2020-04-02 18:00:00,Preventivo,1750.9,16,Planta Norte
2228,421,2020-04-02 19:00:00,Correctivo,6724.96,8,Planta Oeste
2229,183,2020-04-02 20:00:00,Correctivo,9747.48,26,Planta Este
2230,146,2020-04-02 21:00:00,Correctivo,2165.36,19,Planta Oeste
2231,409,2020-04-02 22:00:00,Correctivo,6138.49,6,Planta Oeste
2232,328,2020-04-02 23:00:00,Preventivo,8980.34,14,Planta Norte
2233,368,2020-04-03 00:00:00,Correctivo,7485.91,7,Planta Sur
2234,27,2020-04-03 01:00:00,Preventivo,4374.1,2,Planta Oeste
2235,20,2020-04-03 02:00:00,Correctivo,7332.25,7,Planta Norte
2236,458,2020-04-03 03:00:00,Preventivo,9564.57,36,Planta Norte
2237,263,2020-04-03 04:00:00,Correctivo,2507.53,26,Planta Este
2238,189,2020-04-03 05:00:00,Preventivo,3049.23,9,Planta Norte
2239,291,2020-04-03 06:00:00,Preventivo,5648.89,16,Planta Oeste
2240,55,2020-04-03 07:00:00,Correctivo,1973.76,8,Planta Este
2241,484,2020-04-03 08:00:00,Correctivo,6490.26,38,Planta Sur
2242,157,2020-04-03 09:00:00,Correctivo,8857.68,30,Planta Norte
2243,366,2020-04-03 10:00:00,Correctivo,2736.95,23,Planta Oeste
2244,449,2020-04-03 11:00:00,Preventivo,8434.31,21,Planta Norte
2245,400,2020-04-03 12:00:00,Preventivo,5029.53,22,Planta Sur
2246,444,2020-04-03 13:00:00,Preventivo,4175.5,27,Planta Norte
2247,101,2020-04-03 14:00:00,Correctivo,5556.61,34,Planta Sur
2248,52,2020-04-03 15:00:00,Preventivo,6515.29,30,Planta Este
2249,134,2020-04-03 16:00:00,Preventivo,1688.65,4,Planta Sur
2250,354,2020-04-03 17:00:00,Correctivo,2624.62,47,Planta Sur
2251,301,2020-04-03 18:00:00,Preventivo,4825.62,33,Planta Norte
2252,190,2020-04-03 19:00:00,Correctivo,3071.17,30,Planta Oeste
2253,435,2020-04-03 20:00:00,Correctivo,8088.56,31,Planta Oeste
2254,471,2020-04-03 21:00:00,Correctivo,5257.63,47,Planta Oeste
2255,61,2020-04-03 22:00:00,Correctivo,9730.89,4,Planta Norte
2256,228,2020-04-03 23:00:00,Correctivo,3758.36,39,Planta Este
2257,94,2020-04-04 00:00:00,Correctivo,2939.75,35,Planta Oeste
2258,471,2020-04-04 01:00:00,Correctivo,4131.52,35,Planta Oeste
2259,67,2020-04-04 02:00:00,Preventivo,5795.09,34,Planta Norte
2260,447,2020-04-04 03:00:00,Preventivo,3458.4,16,Planta Sur
2261,159,2020-04-04 04:00:00,Preventivo,6829.74,8,Planta Sur
2262,114,2020-04-04 05:00:00,Correctivo,1352.61,7,Planta Norte
2263,309,2020-04-04 06:00:00,Correctivo,1719.53,4,Planta Sur
2264,125,2020-04-04 07:00:00,Preventivo,2455.98,44,Planta Sur
2265,470,2020-04-04 08:00:00,Preventivo,2554.74,47,Planta Sur
2266,249,2020-04-04 09:00:00,Correctivo,9262.99,29,Planta Este
2267,486,2020-04-04 10:00:00,Correctivo,6621.25,44,Planta Este
2268,79,2020-04-04 11:00:00,Correctivo,1568.11,25,Planta Este
2269,358,2020-04-04 12:00:00,Correctivo,4692.61,47,Planta Norte
2270,160,2020-04-04 13:00:00,Correctivo,1789.27,28,Planta Sur
2271,329,2020-04-04 14:00:00,Correctivo,8998.11,10,Planta Norte
2272,394,2020-04-04 15:00:00,Correctivo,6793.79,5,Planta Norte
2273,352,2020-04-04 16:00:00,Correctivo,9297.05,41,Planta Oeste
2274,295,2020-04-04 17:00:00,Correctivo,8978.52,40,Planta Oeste
2275,156,2020-04-04 18:00:00,Preventivo,1753.47,14,Planta Oeste
2276,155,2020-04-04 19:00:00,Preventivo,4637.44,26,Planta Oeste
2277,331,2020-04-04 20:00:00,Correctivo,7660.13,33,Planta Norte
2278,325,2020-04-04 21:00:00,Preventivo,7756.14,28,Planta Norte
2279,207,2020-04-04 22:00:00,Preventivo,8528.52,15,Planta Sur
2280,236,2020-04-04 23:00:00,Preventivo,2383.35,25,Planta Norte
2281,141,2020-04-05 00:00:00,Preventivo,4554.74,26,Planta Sur
2282,335,2020-04-05 01:00:00,Preventivo,8224.04,31,Planta Oeste
2283,104,2020-04-05 02:00:00,Preventivo,3443.74,23,Planta Norte
2284,415,2020-04-05 03:00:00,Preventivo,9698.27,10,Planta Norte
2285,413,2020-04-05 04:00:00,Preventivo,2399.21,18,Planta Este
2286,335,2020-04-05 05:00:00,Preventivo,3919.3,27,Planta Oeste
2287,206,2020-04-05 06:00:00,Correctivo,,39,Planta Oeste
2288,385,2020-04-05 07:00:00,Correctivo,4334.12,29,Planta Oeste
2289,62,2020-04-05 08:00:00,Preventivo,,37,Planta Sur
2290,204,2020-04-05 09:00:00,Correctivo,170.28,30,Planta Oeste
2291,405,2020-04-05 10:00:00,Correctivo,9419.21,31,Planta Sur
2292,105,2020-04-05 11:00:00,Correctivo,2337.38,16,Planta Este
2293,350,2020-04-05 12:00:00,Correctivo,8321.92,17,Planta Sur
2294,195,2020-04-05 13:00:00,Correctivo,3907.62,6,Planta Sur
2295,11,2020-04-05 14:00:00,Preventivo,1386.49,24,Planta Sur
2296,469,2020-04-05 15:00:00,Preventivo,7914.69,2,Planta Sur
2297,232,2020-04-05 16:00:00,Preventivo,9243.16,38,Planta Oeste
2298,253,2020-04-05 17:00:00,Preventivo,705.08,6,Planta Oeste
2299,318,2020-04-05 18:00:00,Preventivo,3070.32,38,Planta Sur
2300,327,2020-04-05 19:00:00,Correctivo,5672.3,6,Planta Este
2301,487,2020-04-05 20:00:00,Preventivo,7676.22,15,Planta Norte
2302,19,2020-04-05 21:00:00,Correctivo,2319.49,1,Planta Este
2303,398,2020-04-05 22:00:00,Correctivo,5345.17,40,Planta Este
2304,323,2020-04-05 23:00:00,Preventivo,7291.26,36,Planta Oeste
2305,434,2020-04-06 00:00:00,Preventivo,1812.48,20,Planta Oeste
2306,380,2020-04-06 01:00:00,Preventivo,8869.78,34,Planta Este
2307,347,2020-04-06 02:00:00,Preventivo,3089.61,47,Planta Este
2308,219,2020-04-06 03:00:00,Correctivo,8368.04,43,Planta Norte
2309,422,2020-04-06 04:00:00,Preventivo,3248.69,41,Planta Oeste
2310,40,2020-04-06 05:00:00,Preventivo,9127.73,8,Planta Este
2311,451,2020-04-06 06:00:00,Preventivo,3942.01,44,Planta Norte
2312,39,2020-04-06 07:00:00,Correctivo,540.82,20,Planta Este
2313,81,2020-04-06 08:00:00,Preventivo,2490.03,11,Planta Este
2314,408,2020-04-06 09:00:00,Preventivo,8730.02,35,Planta Norte
2315,275,2020-04-06 10:00:00,Preventivo,7352.91,22,Planta Oeste
2316,162,2020-04-06 11:00:00,Correctivo,5615.6,3,Planta Oeste
2317,80,2020-04-06 12:00:00,Correctivo,6102.05,34,Planta Oeste
2318,249,2020-04-06 13:00:00,Correctivo,2120.89,32,Planta Oeste
2319,111,2020-04-06 14:00:00,Correctivo,2326.25,13,Planta Este
2320,131,2020-04-06 15:00:00,Correctivo,8028.83,11,Planta Norte
2321,489,2020-04-06 16:00:00,Preventivo,2228.55,47,Planta Sur
2322,343,2020-04-06 17:00:00,Preventivo,4672.18,29,Planta Sur
2323,305,2020-04-06 18:00:00,Correctivo,5210.59,46,Planta Norte
2324,346,2020-04-06 19:00:00,Preventivo,738.14,41,Planta Este
2325,40,2020-04-06 20:00:00,Preventivo,3087.07,6,Planta Norte
2326,164,2020-04-06 21:00:00,Preventivo,2180.08,25,Planta Sur
2327,495,2020-04-06 22:00:00,Preventivo,1086.83,31,Planta Este
2328,102,2020-04-06 23:00:00,Preventivo,6281.27,30,Planta Oeste
2329,320,2020-04-07 00:00:00,Preventivo,7655.03,44,Planta Sur
2330,375,2020-04-07 01:00:00,Correctivo,1364.99,31,Planta Este
2331,396,2020-04-07 02:00:00,Correctivo,2294.53,21,Planta Sur
2332,289,2020-04-07 03:00:00,Preventivo,3162.59,39,Planta Sur
2333,279,2020-04-07 04:00:00,Preventivo,7809.8,30,Planta Sur
2334,408,2020-04-07 05:00:00,Correctivo,2973.28,12,Planta Sur
2335,328,2020-04-07 06:00:00,Correctivo,605.82,8,Planta Norte
2336,91,2020-04-07 07:00:00,Preventivo,4475.04,14,Planta Oeste
2337,149,2020-04-07 08:00:00,Preventivo,4823.53,10,Planta Este
2338,452,2020-04-07 09:00:00,Preventivo,5521.21,16,Planta Sur
2339,16,2020-04-07 10:00:00,Preventivo,7227.08,14,Planta Este
2340,488,2020-04-07 11:00:00,Preventivo,5971.55,14,Planta Sur
2341,480,2020-04-07 12:00:00,Preventivo,9112.27,15,Planta Este
2342,24,2020-04-07 13:00:00,Correctivo,7509.28,45,Planta Este
2343,164,2020-04-07 14:00:00,Correctivo,7078.6,38,Planta Oeste
2344,26,2020-04-07 15:00:00,Preventivo,2837.23,33,Planta Sur
2345,394,2020-04-07 16:00:00,Preventivo,8442.64,31,Planta Sur
